exp	round_num	agentid	currname	saidbefore	heardbefore	denovo	saidsofar	heardsofar
CBBB2018-160	61	160_8772	na	0	1	0	['keira', 'sophie', 'sophie', 'sophie', 'emma', 'julia', 'julia', 'julia', 'julia', 'sophia', 'sophia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah']	['sophie', 'julia', 'emma', 'emily', 'julia', 'amanda', 'emily', 'sophia', 'sophia', 'emily', 'julia', 'julia', 'julia', 'na', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'na', 'julia', 'julia', 'sarah', 'sarah', 'julia', 'sarah', 'julia', 'julia', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah']
CBBB2018-160	62	160_8772	sarah	1	1	0	['keira', 'sophie', 'sophie', 'sophie', 'emma', 'julia', 'julia', 'julia', 'julia', 'sophia', 'sophia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'na']	['sophie', 'julia', 'emma', 'emily', 'julia', 'amanda', 'emily', 'sophia', 'sophia', 'emily', 'julia', 'julia', 'julia', 'na', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'na', 'julia', 'julia', 'sarah', 'sarah', 'julia', 'sarah', 'julia', 'julia', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'julia']
CBBB2018-160	69	160_8772	na	1	1	0	['keira', 'sophie', 'sophie', 'sophie', 'emma', 'julia', 'julia', 'julia', 'julia', 'sophia', 'sophia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'na', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah']	['sophie', 'julia', 'emma', 'emily', 'julia', 'amanda', 'emily', 'sophia', 'sophia', 'emily', 'julia', 'julia', 'julia', 'na', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'na', 'julia', 'julia', 'sarah', 'sarah', 'julia', 'sarah', 'julia', 'julia', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'sarah', 'sarah', 'sarah', 'na', 'sarah', 'sarah', 'sarah']
CBBB2018-160	2	160_8724	julia	0	1	0	['sophie', 'sophie']	['keira', 'julia']
CBBB2018-160	38	160_8724	sarah	0	1	0	['sophie', 'sophie', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia']	['keira', 'julia', 'cindy', 'jennifer', 'emily', 'na', 'sophia', 'jennifer', 'julia', 'john', 'emily', 'julia', 'julia', 'julia', 'emily', 'elizabeth', 'na', 'julia', 'jennifer', 'sarah', 'julia', 'sarah', 'sarah', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'julia', 'na', 'sarah', 'sarah']
CBBB2018-160	46	160_8724	julia	1	1	0	['sophie', 'sophie', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah']	['keira', 'julia', 'cindy', 'jennifer', 'emily', 'na', 'sophia', 'jennifer', 'julia', 'john', 'emily', 'julia', 'julia', 'julia', 'emily', 'elizabeth', 'na', 'julia', 'jennifer', 'sarah', 'julia', 'sarah', 'sarah', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'julia', 'na', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'sarah', 'sarah', 'julia', 'sarah', 'julia']
CBBB2018-160	47	160_8724	sarah	1	1	0	['sophie', 'sophie', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'julia']	['keira', 'julia', 'cindy', 'jennifer', 'emily', 'na', 'sophia', 'jennifer', 'julia', 'john', 'emily', 'julia', 'julia', 'julia', 'emily', 'elizabeth', 'na', 'julia', 'jennifer', 'sarah', 'julia', 'sarah', 'sarah', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'julia', 'na', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'sarah', 'sarah', 'julia', 'sarah', 'julia', 'sarah']
CBBB2018-160	1	160_8738	elaine	0	1	0	['cindy']	['elaine']
CBBB2018-160	2	160_8738	emily	0	0	1	['cindy', 'elaine']	['elaine', 'amanda']
CBBB2018-160	12	160_8738	sophia	0	1	0	['cindy', 'elaine', 'emily', 'emily', 'emily', 'emily', 'emily', 'emily', 'emily', 'emily', 'emily', 'emily']	['elaine', 'amanda', 'sophie', 'mary', 'jennifer', 'emily', 'sophia', 'na', 'julia', 'julia', 'sophia', 'sophia']
CBBB2018-160	15	160_8738	julia	0	1	0	['cindy', 'elaine', 'emily', 'emily', 'emily', 'emily', 'emily', 'emily', 'emily', 'emily', 'emily', 'emily', 'sophia', 'sophia', 'sophia']	['elaine', 'amanda', 'sophie', 'mary', 'jennifer', 'emily', 'sophia', 'na', 'julia', 'julia', 'sophia', 'sophia', 'julia', 'na', 'julia']
CBBB2018-160	24	160_8738	sarah	0	1	0	['cindy', 'elaine', 'emily', 'emily', 'emily', 'emily', 'emily', 'emily', 'emily', 'emily', 'emily', 'emily', 'sophia', 'sophia', 'sophia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia']	['elaine', 'amanda', 'sophie', 'mary', 'jennifer', 'emily', 'sophia', 'na', 'julia', 'julia', 'sophia', 'sophia', 'julia', 'na', 'julia', 'julia', 'sarah', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah']
CBBB2018-160	1	160_8715	cindy	0	1	0	['elaine']	['cindy']
CBBB2018-160	2	160_8715	julia	0	1	0	['elaine', 'cindy']	['cindy', 'julia']
CBBB2018-160	3	160_8715	elaine	1	0	0	['elaine', 'cindy', 'julia']	['cindy', 'julia', 'na']
CBBB2018-160	4	160_8715	julia	1	1	0	['elaine', 'cindy', 'julia', 'elaine']	['cindy', 'julia', 'na', 'juila']
CBBB2018-160	6	160_8715	sophie	0	1	0	['elaine', 'cindy', 'julia', 'elaine', 'julia', 'julia']	['cindy', 'julia', 'na', 'juila', 'julia', 'sophie']
CBBB2018-160	7	160_8715	julia	1	1	0	['elaine', 'cindy', 'julia', 'elaine', 'julia', 'julia', 'sophie']	['cindy', 'julia', 'na', 'juila', 'julia', 'sophie', 'jennifer']
CBBB2018-160	39	160_8715	sarah	0	1	0	['elaine', 'cindy', 'julia', 'elaine', 'julia', 'julia', 'sophie', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia']	['cindy', 'julia', 'na', 'juila', 'julia', 'sophie', 'jennifer', 'sophia', 'julia', 'na', 'julia', 'na', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah', 'julia', 'julia', 'julia', 'sarah', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah']
CBBB2018-160	48	160_8715	julia	1	1	0	['elaine', 'cindy', 'julia', 'elaine', 'julia', 'julia', 'sophie', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah']	['cindy', 'julia', 'na', 'juila', 'julia', 'sophie', 'jennifer', 'sophia', 'julia', 'na', 'julia', 'na', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah', 'julia', 'julia', 'julia', 'sarah', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'julia']
CBBB2018-160	49	160_8715	sarah	1	1	0	['elaine', 'cindy', 'julia', 'elaine', 'julia', 'julia', 'sophie', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'julia']	['cindy', 'julia', 'na', 'juila', 'julia', 'sophie', 'jennifer', 'sophia', 'julia', 'na', 'julia', 'na', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah', 'julia', 'julia', 'julia', 'sarah', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'julia', 'sarah']
CBBB2018-160	52	160_8715	julia	1	1	0	['elaine', 'cindy', 'julia', 'elaine', 'julia', 'julia', 'sophie', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'sarah', 'sarah', 'sarah']	['cindy', 'julia', 'na', 'juila', 'julia', 'sophie', 'jennifer', 'sophia', 'julia', 'na', 'julia', 'na', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah', 'julia', 'julia', 'julia', 'sarah', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah']
CBBB2018-160	54	160_8715	sarah	1	1	0	['elaine', 'cindy', 'julia', 'elaine', 'julia', 'julia', 'sophie', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'sarah', 'sarah', 'sarah', 'julia', 'julia']	['cindy', 'julia', 'na', 'juila', 'julia', 'sophie', 'jennifer', 'sophia', 'julia', 'na', 'julia', 'na', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah', 'julia', 'julia', 'julia', 'sarah', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'na', 'sarah']
CBBB2018-160	57	160_8715	julia	1	1	0	['elaine', 'cindy', 'julia', 'elaine', 'julia', 'julia', 'sophie', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'sarah', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah']	['cindy', 'julia', 'na', 'juila', 'julia', 'sophie', 'jennifer', 'sophia', 'julia', 'na', 'julia', 'na', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah', 'julia', 'julia', 'julia', 'sarah', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'na', 'sarah', 'sarah', 'sarah', 'sarah']
CBBB2018-160	58	160_8715	sarah	1	1	0	['elaine', 'cindy', 'julia', 'elaine', 'julia', 'julia', 'sophie', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'sarah', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'julia']	['cindy', 'julia', 'na', 'juila', 'julia', 'sophie', 'jennifer', 'sophia', 'julia', 'na', 'julia', 'na', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah', 'julia', 'julia', 'julia', 'sarah', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'na', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah']
CBBB2018-160	2	160_8707	stephany	0	0	1	['sarah', 'sarah']	['sarah', 'jessica']
CBBB2018-160	3	160_8707	jennifer	0	1	0	['sarah', 'sarah', 'stephany']	['sarah', 'jessica', 'jennifer']
CBBB2018-160	4	160_8707	sarah	1	1	0	['sarah', 'sarah', 'stephany', 'jennifer']	['sarah', 'jessica', 'jennifer', 'emily']
CBBB2018-160	5	160_8707	jennifer	1	1	0	['sarah', 'sarah', 'stephany', 'jennifer', 'sarah']	['sarah', 'jessica', 'jennifer', 'emily', 'jennifer']
CBBB2018-160	10	160_8707	julia	0	1	0	['sarah', 'sarah', 'stephany', 'jennifer', 'sarah', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer']	['sarah', 'jessica', 'jennifer', 'emily', 'jennifer', 'emily', 'julia', 'julia', 'sophie', 'julia']
CBBB2018-160	11	160_8707	jennifer	1	1	0	['sarah', 'sarah', 'stephany', 'jennifer', 'sarah', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'julia']	['sarah', 'jessica', 'jennifer', 'emily', 'jennifer', 'emily', 'julia', 'julia', 'sophie', 'julia', 'bob']
CBBB2018-160	12	160_8707	julia	1	1	0	['sarah', 'sarah', 'stephany', 'jennifer', 'sarah', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'julia', 'jennifer']	['sarah', 'jessica', 'jennifer', 'emily', 'jennifer', 'emily', 'julia', 'julia', 'sophie', 'julia', 'bob', 'julia']
CBBB2018-160	14	160_8707	kate	0	0	1	['sarah', 'sarah', 'stephany', 'jennifer', 'sarah', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'julia', 'jennifer', 'julia', 'julia']	['sarah', 'jessica', 'jennifer', 'emily', 'jennifer', 'emily', 'julia', 'julia', 'sophie', 'julia', 'bob', 'julia', 'sophia', 'emily']
CBBB2018-160	15	160_8707	julia	1	1	0	['sarah', 'sarah', 'stephany', 'jennifer', 'sarah', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'julia', 'jennifer', 'julia', 'julia', 'kate']	['sarah', 'jessica', 'jennifer', 'emily', 'jennifer', 'emily', 'julia', 'julia', 'sophie', 'julia', 'bob', 'julia', 'sophia', 'emily', 'julia']
CBBB2018-160	33	160_8707	sarah	1	1	0	['sarah', 'sarah', 'stephany', 'jennifer', 'sarah', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'julia', 'jennifer', 'julia', 'julia', 'kate', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia']	['sarah', 'jessica', 'jennifer', 'emily', 'jennifer', 'emily', 'julia', 'julia', 'sophie', 'julia', 'bob', 'julia', 'sophia', 'emily', 'julia', 'sophie', 'julia', 'julia', 'julia', 'jennifer', 'julia', 'julia', 'sarah', 'julia', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'julia', 'sarah', 'julia', 'julia']
CBBB2018-160	34	160_8707	julia	1	1	0	['sarah', 'sarah', 'stephany', 'jennifer', 'sarah', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'julia', 'jennifer', 'julia', 'julia', 'kate', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah']	['sarah', 'jessica', 'jennifer', 'emily', 'jennifer', 'emily', 'julia', 'julia', 'sophie', 'julia', 'bob', 'julia', 'sophia', 'emily', 'julia', 'sophie', 'julia', 'julia', 'julia', 'jennifer', 'julia', 'julia', 'sarah', 'julia', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'julia', 'sarah', 'julia', 'julia', 'sarah']
CBBB2018-160	38	160_8707	sarah	1	1	0	['sarah', 'sarah', 'stephany', 'jennifer', 'sarah', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'julia', 'jennifer', 'julia', 'julia', 'kate', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah', 'julia', 'julia', 'julia', 'julia']	['sarah', 'jessica', 'jennifer', 'emily', 'jennifer', 'emily', 'julia', 'julia', 'sophie', 'julia', 'bob', 'julia', 'sophia', 'emily', 'julia', 'sophie', 'julia', 'julia', 'julia', 'jennifer', 'julia', 'julia', 'sarah', 'julia', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah']
CBBB2018-160	41	160_8707	julia	1	1	0	['sarah', 'sarah', 'stephany', 'jennifer', 'sarah', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'julia', 'jennifer', 'julia', 'julia', 'kate', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah', 'julia', 'julia', 'julia', 'julia', 'sarah', 'sarah', 'sarah']	['sarah', 'jessica', 'jennifer', 'emily', 'jennifer', 'emily', 'julia', 'julia', 'sophie', 'julia', 'bob', 'julia', 'sophia', 'emily', 'julia', 'sophie', 'julia', 'julia', 'julia', 'jennifer', 'julia', 'julia', 'sarah', 'julia', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'sarah', 'julia']
CBBB2018-160	43	160_8707	sarah	1	1	0	['sarah', 'sarah', 'stephany', 'jennifer', 'sarah', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'julia', 'jennifer', 'julia', 'julia', 'kate', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah', 'julia', 'julia', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'julia', 'julia']	['sarah', 'jessica', 'jennifer', 'emily', 'jennifer', 'emily', 'julia', 'julia', 'sophie', 'julia', 'bob', 'julia', 'sophia', 'emily', 'julia', 'sophie', 'julia', 'julia', 'julia', 'jennifer', 'julia', 'julia', 'sarah', 'julia', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'sarah', 'julia', 'julia', 'julia']
CBBB2018-160	44	160_8707	julia	1	1	0	['sarah', 'sarah', 'stephany', 'jennifer', 'sarah', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'julia', 'jennifer', 'julia', 'julia', 'kate', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah', 'julia', 'julia', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'julia', 'julia', 'sarah']	['sarah', 'jessica', 'jennifer', 'emily', 'jennifer', 'emily', 'julia', 'julia', 'sophie', 'julia', 'bob', 'julia', 'sophia', 'emily', 'julia', 'sophie', 'julia', 'julia', 'julia', 'jennifer', 'julia', 'julia', 'sarah', 'julia', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'sarah', 'julia', 'julia', 'julia', 'sarah']
CBBB2018-160	46	160_8707	sarah	1	1	0	['sarah', 'sarah', 'stephany', 'jennifer', 'sarah', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'julia', 'jennifer', 'julia', 'julia', 'kate', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah', 'julia', 'julia', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'julia', 'julia']	['sarah', 'jessica', 'jennifer', 'emily', 'jennifer', 'emily', 'julia', 'julia', 'sophie', 'julia', 'bob', 'julia', 'sophia', 'emily', 'julia', 'sophie', 'julia', 'julia', 'julia', 'jennifer', 'julia', 'julia', 'sarah', 'julia', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'sarah', 'julia', 'julia', 'julia', 'sarah', 'sarah', 'julia']
CBBB2018-160	48	160_8707	julia	1	1	0	['sarah', 'sarah', 'stephany', 'jennifer', 'sarah', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'jennifer', 'julia', 'jennifer', 'julia', 'julia', 'kate', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'julia', 'sarah', 'julia', 'julia', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'sarah']	['sarah', 'jessica', 'jennifer', 'emily', 'jennifer', 'emily', 'julia', 'julia', 'sophie', 'julia', 'bob', 'julia', 'sophia', 'emily', 'julia', 'sophie', 'julia', 'julia', 'julia', 'jennifer', 'julia', 'julia', 'sarah', 'julia', 'sarah', 'sarah', 'julia', 'julia', 'sarah', 'julia', 'sarah', 'julia', 'julia', 'sarah', 'sarah', 'sarah', 'sarah', 'sarah', 'julia', 'sarah', 'julia', 'julia', 'julia', 'sarah', 'sarah', 'julia', 'sarah', 'sarah']
